Year,Month,Day,Hour,Minute,Temperature,Clearsky.DHI,Clearsky.DNI,Clearsky.GHI,Cloud.Type,Dew.Point,DHI,DNI,Fill.Flag,GHI,Ozone,Relative.Humidity,Solar.Zenith.Angle,Surface.Albedo,Pressure,Precipitable.Water,Wind.Direction,Wind.Speed,X50Hertz..MW.
2018,2,21,12,30,2.8,79,824,431,4,-3.5,172,45,0,191,0.372,63.12,64.72,0.12,1020,0.6,59,2.9,1448
2018,2,21,12,45,2.8,78,814,415,4,-3.1,170,62,0,196,0.373,64.96,65.54,0.12,1020,0.6,58,2.8,1364
2018,2,21,13,0,2.7,77,802,397,7,-3.1,161,253,0,262,0.373,65.43,66.5,0.12,1020,0.6,57,2.8,1352
2018,2,21,13,15,2.6,75,782,373,4,-3.1,118,0,0,118,0.373,65.89,67.59,0.12,1020,0.7,56,2.5,1199
2018,2,21,13,30,2.4,73,766,350,4,-3.1,83,0,0,83,0.373,66.83,68.81,0.12,1020,0.7,56,2.3,1076
2018,2,21,13,45,2.2,70,748,324,4,-1.9,106,0,0,106,0.373,74.1,70.16,0.12,1020,0.7,55,2.1,936
2018,2,21,14,0,2,67,725,296,4,-1.9,104,0,0,104,0.373,75.16,71.62,0.12,1020,0.7,54,1.9,798
2018,2,21,14,15,1.6,64,699,267,7,-1.9,115,81,0,138,0.373,77.34,73.18,0.12,1020,0.7,53,1.7,694
2018,2,21,14,30,1.2,61,667,235,4,-1.9,78,0,3,78,0.373,79.59,74.84,0.12,1020,0.7,53,1.6,589
2018,2,21,14,45,0.8,56,632,203,4,-1.8,66,0,3,66,0.373,82.66,76.58,0.12,1020,0.7,52,1.4,444
2018,2,21,15,0,0.3,52,587,170,4,-1.8,53,0,3,53,0.372,85.69,78.4,0.12,1020,0.7,51,1.3,349
2018,2,21,15,15,0,46,533,136,4,-1.8,42,0,3,42,0.372,87.57,80.3,0.12,1020,0.7,51,1.3,249
2018,2,21,15,30,-0.3,40,466,103,4,-1.8,31,0,3,31,0.373,89.5,82.25,0.12,1020,0.7,51,1.3,166
2018,2,21,15,45,-0.5,32,388,71,4,-2.7,21,0,3,21,0.373,85.36,84.25,0.12,1020,0.7,51,1.4,104
2018,2,21,16,0,-0.8,23,286,42,4,-2.7,12,0,3,12,0.373,87.25,86.27,0.12,1020,0.7,51,1.4,53
2018,2,21,16,15,-0.9,14,162,19,4,-2.7,5,0,3,5,0.373,87.89,88.27,0.12,1020,0.7,51,1.5,12
2018,2,21,16,30,-0.9,0,0,0,7,-2.7,0,0,0,0,0.373,87.89,90.15,0.12,1020,0.7,52,1.5,1
2018,2,22,6,0,-3.8,0,0,0,0,-4.4,0,0,0,0,0.379,95.32,92.1,0.12,1022,0.6,58,2,2
2018,2,22,6,15,-3.7,0,0,0,0,-4.4,0,0,0,0,0.379,94.61,89.4,0.12,1022,0.6,58,2,24
2018,2,22,6,30,-3.6,18,216,28,0,-4.4,18,216,0,28,0.38,93.91,87.45,0.12,1022,0.6,59,2,90
2018,2,22,6,45,-3.5,28,325,54,0,-4.2,28,325,0,54,0.38,95.18,85.42,0.12,1022,0.6,59,2,155
2018,2,22,7,0,-3.3,36,420,84,0,-4.2,36,420,0,84,0.381,93.78,83.39,0.12,1022,0.6,60,2,275
2018,2,22,7,15,-2.9,43,496,117,0,-4.2,43,496,0,117,0.382,91.03,81.4,0.12,1022,0.6,62,2.1,397
2018,2,22,7,30,-2.5,49,558,151,0,-4.2,49,558,0,151,0.382,88.37,79.45,0.12,1022,0.6,65,2.1,581
2018,2,22,7,45,-2,53,618,186,0,-3.2,53,618,0,186,0.383,91.63,77.57,0.12,1022,0.6,67,2.2,729
2018,2,22,8,0,-1.6,58,660,220,0,-3.2,58,660,0,220,0.384,88.97,75.76,0.12,1022,0.6,70,2.2,895
2018,2,22,8,15,-1.1,61,694,252,4,-3.2,54,0,0,54,0.385,85.77,74.04,0.12,1022,0.6,71,2.3,1019
2018,2,22,8,30,-0.7,65,724,283,4,-3.2,63,0,3,63,0.386,83.3,72.4,0.12,1022,0.6,73,2.4,1176
2018,2,22,8,45,-0.2,65,763,315,4,-3.2,109,0,0,109,0.386,80.4,70.86,0.12,1022,0.6,74,2.4,1289
2018,2,22,9,0,0.2,67,784,342,4,-3.2,121,1,1,121,0.387,78.1,69.43,0.12,1022,0.6,75,2.5,1392
2018,2,22,9,15,0.5,69,809,371,4,-3.2,155,97,3,191,0.388,76.43,68.11,0.12,1022,0.5,75,2.5,1487
2018,2,22,9,30,0.7,71,823,394,4,-3.2,165,105,0,206,0.389,75.34,66.92,0.12,1022,0.5,75,2.6,1581
2018,2,22,9,45,1,72,837,414,4,-3.6,173,111,3,219,0.39,71.45,65.86,0.12,1022,0.5,75,2.6,1757
2018,2,22,10,0,1.3,73,847,432,4,-3.6,176,229,0,273,0.391,69.93,64.94,0.12,1022,0.5,74,2.6,1805
2018,2,22,10,15,1.4,74,855,447,4,-3.6,188,154,0,255,0.393,69.36,64.16,0.12,1021,0.5,73,2.6,1865
2018,2,22,10,30,1.5,75,861,459,4,-3.6,193,158,3,263,0.394,68.87,63.54,0.12,1021,0.5,73,2.6,1950
2018,2,22,10,45,1.6,76,863,467,4,-3.5,196,163,3,270,0.395,68.67,63.07,0.12,1021,0.5,72,2.6,1917
2018,2,22,11,0,1.8,77,866,473,4,-3.5,199,165,0,274,0.397,67.69,62.77,0.12,1021,0.5,71,2.6,1884
2018,2,22,11,15,1.8,77,867,476,4,-3.5,198,97,0,243,0.398,67.69,62.63,0.12,1021,0.5,69,2.6,1841
2018,2,22,11,30,1.9,77,867,475,4,-3.5,163,10,0,167,0.4,67.21,62.65,0.12,1021,0.5,67,2.6,1795
2018,2,22,11,45,1.9,77,864,471,4,-3.5,116,0,0,116,0.401,67.54,62.84,0.12,1021,0.5,66,2.6,1722
2018,2,22,12,0,2,77,860,465,4,-3.5,189,67,0,219,0.403,67.06,63.19,0.12,1021,0.5,64,2.6,1673
2018,2,22,12,15,2,76,855,455,4,-3.5,183,59,0,209,0.404,67.06,63.71,0.12,1021,0.5,62,2.6,1604
2018,2,22,12,30,2,75,848,442,4,-3.5,144,1,0,144,0.406,67.06,64.37,0.12,1021,0.5,61,2.6,1573
2018,2,22,12,45,1.9,77,829,425,4,-3.4,85,0,0,85,0.407,68.03,65.19,0.12,1020,0.5,60,2.6,1459
2018,2,22,13,0,1.9,76,818,406,4,-3.4,46,0,0,46,0.409,68.03,66.16,0.12,1020,0.5,58,2.6,1338
2018,2,22,13,15,1.8,74,805,385,4,-3.4,34,0,0,34,0.41,68.52,67.26,0.12,1020,0.5,58,2.5,1235
2018,2,22,13,30,1.7,72,789,361,4,-3.4,25,0,0,25,0.411,69.01,68.49,0.12,1020,0.5,57,2.4,1118
2018,2,22,13,45,1.6,71,765,335,4,-2.6,23,0,0,23,0.412,73.51,69.84,0.12,1020,0.5,56,2.2,995
2018,2,22,14,0,1.4,68,743,306,4,-2.6,21,0,0,21,0.413,74.57,71.3,0.12,1020,0.5,56,2.1,987
2018,2,22,14,15,1.1,65,716,276,4,-2.6,19,0,0,19,0.414,76.19,72.87,0.12,1020,0.5,56,1.9,814
2018,2,22,14,30,0.7,62,685,245,4,-2.6,16,0,0,16,0.415,78.42,74.53,0.12,1020,0.5,57,1.7,684
2018,2,22,14,45,0.3,61,618,207,4,-1.9,14,0,3,14,0.415,84.96,76.28,0.12,1020,0.6,57,1.4,584
2018,2,22,15,0,0,56,573,174,4,-1.9,11,0,3,11,0.416,86.82,78.11,0.12,1020,0.6,58,1.2,456
2018,2,22,15,15,-0.4,50,518,140,4,-1.9,9,0,3,9,0.416,89.38,80.01,0.12,1020,0.6,60,1.2,348
2018,2,22,15,30,-0.7,43,453,107,4,-1.9,7,0,3,7,0.417,91.36,81.96,0.12,1020,0.6,62,1.2,261
2018,2,22,15,45,-1,36,350,73,4,-2.9,5,0,3,5,0.417,86.97,83.97,0.12,1020,0.6,63,1.2,158
2018,2,22,16,0,-1.3,27,251,44,4,-2.9,4,0,3,4,0.418,88.9,86,0.12,1020,0.6,65,1.3,75
2018,2,22,16,15,-1.4,16,135,21,4,-2.9,2,0,3,2,0.418,89.55,88.02,0.12,1020,0.6,67,1.3,21
2018,2,22,16,30,-1.4,0,0,0,4,-2.9,0,0,0,0,0.418,89.55,89.92,0.12,1020,0.6,69,1.3,3
2018,2,23,6,0,-8.1,0,0,0,0,-9.4,0,0,0,0,0.41,90.55,91.79,0.12,1022,0.2,66,3,3
2018,2,23,6,15,-7.8,0,0,0,0,-9.4,0,0,0,0,0.41,88.46,89.12,0.12,1022,0.2,67,3.1,36
2018,2,23,6,30,-7.5,21,255,33,0,-9.4,21,255,0,33,0.409,86.43,87.15,0.12,1022,0.2,68,3.1,127
2018,2,23,6,45,-7.2,30,386,63,0,-9.2,30,386,0,63,0.409,85.64,85.11,0.12,1022,0.2,69,3.2,233
2018,2,23,7,0,-6.9,37,481,96,0,-9.2,37,481,0,96,0.408,83.69,83.07,0.12,1022,0.2,71,3.2,356
2018,2,23,7,15,-6.4,44,556,131,0,-9.2,44,556,0,131,0.408,80.54,81.07,0.12,1022,0.2,72,3.3,500
2018,2,23,7,30,-5.9,50,617,167,0,-9.2,50,617,0,167,0.407,77.52,79.12,0.12,1022,0.2,74,3.5,649
2018,2,23,7,45,-5.4,55,670,203,0,-9.1,55,670,0,203,0.407,75.44,77.24,0.12,1022,0.2,75,3.6,835
2018,2,23,8,0,-4.9,59,711,238,0,-9.1,59,711,0,238,0.406,72.64,75.43,0.12,1022,0.2,77,3.7,1035
2018,2,23,8,15,-4.5,63,745,272,4,-9.1,63,0,0,63,0.406,70.48,73.7,0.12,1022,0.2,77,3.8,1198
2018,2,23,8,30,-4.1,66,774,304,4,-9.1,101,0,0,101,0.405,68.39,72.06,0.12,1022,0.2,77,3.8,1377
2018,2,23,8,45,-3.7,70,796,335,4,-9,123,18,0,129,0.405,66.53,70.51,0.12,1022,0.2,77,3.9,1513
2018,2,23,9,0,-3.3,72,817,364,4,-9,135,24,1,143,0.404,64.57,69.08,0.12,1022,0.2,77,4,1601
2018,2,23,9,15,-3,74,834,390,4,-9,155,74,0,183,0.404,63.14,67.76,0.12,1022,0.2,77,4,1714
2018,2,23,9,30,-2.8,76,848,414,4,-9,167,175,0,236,0.403,62.21,66.56,0.12,1022,0.2,76,4,1848
2018,2,23,9,45,-2.5,76,867,435,4,-9,173,213,0,261,0.402,61.03,65.5,0.12,1022,0.2,76,4,2000
2018,2,23,10,0,-2.2,77,876,453,1,-9,77,876,0,453,0.402,59.69,64.58,0.12,1022,0.2,75,4,2002
2018,2,23,10,15,-2,78,884,469,4,-9,182,256,0,295,0.401,58.82,63.8,0.12,1022,0.2,75,4,2092
2018,2,23,10,30,-1.7,79,891,481,1,-9,79,891,0,481,0.4,57.54,63.17,0.12,1022,0.2,74,4,2220
2018,2,23,10,45,-1.5,77,887,484,4,-9,184,306,0,324,0.399,56.55,62.71,0.12,1022,0.3,73,4,2236
2018,2,23,11,0,-1.3,78,890,490,1,-9,78,890,0,490,0.398,55.72,62.4,0.12,1022,0.3,72,4,2297
2018,2,23,11,15,-1.2,78,891,493,1,-9,78,891,0,493,0.397,55.32,62.26,0.12,1022,0.3,72,4,2342
2018,2,23,11,30,-1,78,891,492,1,-9,78,891,0,492,0.396,54.51,62.29,0.12,1022,0.3,71,4,2358
2018,2,23,11,45,-0.9,78,888,488,4,-9.1,163,427,0,360,0.395,53.89,62.48,0.12,1022,0.3,70,4.1,2371
2018,2,23,12,0,-0.7,77,885,482,4,-9.1,160,427,0,355,0.394,53.11,62.83,0.12,1022,0.3,70,4.1,2360
2018,2,23,12,15,-0.7,77,880,472,4,-9.1,171,350,0,328,0.392,53.11,63.35,0.12,1022,0.3,70,4.1,2237
2018,2,23,12,30,-0.7,76,874,459,4,-9.1,177,278,0,299,0.391,53.11,64.02,0.12,1022,0.3,70,4.1,2183
2018,2,23,12,45,-0.6,75,867,443,1,-9.2,75,867,0,443,0.389,52.02,64.85,0.12,1022,0.3,70,4.1,2127
2018,2,23,13,0,-0.6,73,857,425,0,-9.2,73,857,0,425,0.387,52.02,65.81,0.12,1022,0.3,70,4.1,2014
2018,2,23,13,15,-0.7,72,845,403,0,-9.2,72,845,0,403,0.386,52.4,66.92,0.12,1022,0.3,70,4,1863
2018,2,23,13,30,-0.8,70,830,379,1,-9.2,70,830,0,379,0.384,52.78,68.15,0.12,1022,0.3,71,3.9,1767
2018,2,23,13,45,-0.9,67,815,353,1,-9.1,67,815,0,353,0.382,53.73,69.51,0.12,1022,0.3,71,3.9,1661
2018,2,23,14,0,-1,65,795,324,4,-9.1,132,115,0,170,0.38,54.12,70.98,0.12,1022,0.3,71,3.8,1490
2018,2,23,14,15,-1.3,62,770,293,4,-9.1,118,58,0,135,0.378,55.32,72.55,0.12,1022,0.3,71,3.6,1258
2018,2,23,14,30,-1.5,59,741,260,4,-9.1,102,32,0,111,0.376,56.14,74.22,0.12,1022,0.3,71,3.3,1101
2018,2,23,14,45,-1.8,55,709,227,0,-8.1,55,709,0,227,0.374,62.29,75.98,0.12,1022,0.3,71,3.1,917
2018,2,23,15,0,-2,51,667,192,0,-8.1,51,667,0,192,0.372,63.21,77.81,0.12,1022,0.3,70,2.9,744
2018,2,23,15,15,-2.4,46,604,154,0,-8.1,46,604,0,154,0.37,65.11,79.71,0.12,1022,0.4,70,2.7,560
2018,2,23,15,30,-2.8,40,541,118,0,-8.1,40,541,0,118,0.368,67.07,81.68,0.12,1022,0.4,69,2.5,407
2018,2,23,15,45,-3.2,33,466,84,0,-7.2,33,466,0,84,0.366,73.67,83.69,0.12,1022,0.4,68,2.3,261
2018,2,23,16,0,-3.6,25,368,53,0,-7.2,25,368,0,53,0.365,75.9,85.73,0.12,1022,0.4,68,2.1,128
2018,2,23,16,15,-3.7,17,241,26,1,-7.2,17,241,0,26,0.363,76.47,87.76,0.12,1022,0.4,67,2.1,37
2018,2,23,16,30,-3.9,0,0,0,1,-7.2,0,0,0,0,0.361,77.63,89.69,0.12,1022,0.4,67,2.1,4
2018,2,24,6,0,-4,0,0,0,0,-5.1,0,0,0,0,0.388,92.34,91.47,0.12,1025,0.6,56,3.7,4
2018,2,24,6,15,-3.7,12,99,14,0,-5.1,12,99,0,14,0.39,90.29,88.85,0.12,1025,0.6,56,3.8,34
2018,2,24,6,30,-3.5,22,237,35,0,-5.1,22,237,1,35,0.391,88.95,86.85,0.12,1025,0.5,56,3.8,108
2018,2,24,6,45,-3.3,31,362,64,0,-5.3,31,362,0,64,0.393,86.12,84.79,0.12,1025,0.5,55,3.8,202
2018,2,24,7,0,-3.1,39,454,96,0,-5.3,39,454,0,96,0.395,84.84,82.75,0.12,1025,0.5,55,3.9,306
2018,2,24,7,15,-2.8,46,528,130,1,-5.3,46,528,0,130,0.396,82.97,80.75,0.12,1025,0.5,56,4.2,398
2018,2,24,7,30,-2.5,51,587,165,4,-5.3,50,0,3,50,0.397,81.15,78.8,0.12,1025,0.5,56,4.6,507
2018,2,24,7,45,-2.2,56,638,200,4,-6.9,63,0,3,63,0.399,70.44,76.91,0.12,1025,0.5,57,4.9,609
2018,2,24,8,0,-1.9,60,679,235,4,-6.9,76,0,3,76,0.4,68.9,75.09,0.12,1025,0.5,57,5.3,738
2018,2,24,8,15,-1.7,64,712,268,7,-6.9,70,0,0,70,0.401,67.89,73.36,0.12,1025,0.5,57,5.4,855
2018,2,24,8,30,-1.6,67,741,300,7,-6.9,111,5,0,112,0.402,67.39,71.71,0.12,1025,0.5,56,5.6,1029
2018,2,24,8,45,-1.5,70,764,329,4,-8.1,115,0,0,115,0.403,60.58,70.16,0.12,1025,0.5,56,5.7,1136
2018,2,24,9,0,-1.4,72,785,357,4,-8.1,126,4,1,128,0.404,60.14,68.72,0.12,1025,0.5,55,5.9,1236
2018,2,24,9,15,-1.3,75,802,383,4,-8.1,116,0,0,116,0.405,59.7,67.4,0.12,1025,0.5,55,5.9,1347
2018,2,24,9,30,-1.2,76,816,406,7,-8.1,168,78,0,199,0.406,59.26,66.2,0.12,1025,0.5,55,6,1511
2018,2,24,9,45,-1.1,78,829,426,4,-8.3,139,0,0,139,0.407,57.87,65.14,0.12,1025,0.5,54,6,1621
2018,2,24,10,0,-1.1,79,838,444,4,-8.3,134,0,0,134,0.408,57.87,64.21,0.12,1025,0.5,54,6,1682
2018,2,24,10,15,-1.1,80,846,459,7,-8.3,184,265,0,302,0.408,57.87,63.43,0.12,1025,0.5,54,6,1726
2018,2,24,10,30,-1.1,81,853,471,4,-8.3,198,117,0,252,0.409,57.87,62.8,0.12,1025,0.5,54,6,1743
2018,2,24,10,45,-1,81,859,480,4,-8.6,201,180,0,285,0.41,56.31,62.34,0.12,1025,0.5,54,6.1,1757
2018,2,24,11,0,-1,82,862,486,4,-8.6,194,272,0,322,0.41,56.31,62.03,0.12,1025,0.5,54,6.1,1793
2018,2,24,11,15,-1.1,82,863,488,4,-8.6,194,280,0,326,0.411,56.72,61.89,0.12,1025,0.5,55,6.1,1911
2018,2,24,11,30,-1.1,82,872,492,4,-8.6,190,304,0,333,0.411,56.72,61.92,0.12,1025,0.4,55,6,1866
2018,2,24,11,45,-1.1,83,867,488,4,-8.6,178,367,0,349,0.412,56.78,62.11,0.12,1025,0.4,55,6,1853
2018,2,24,12,0,-1.1,82,863,481,4,-8.6,184,312,0,329,0.412,56.78,62.47,0.12,1025,0.4,56,6,1867
2018,2,24,12,15,-1.1,81,858,471,4,-8.6,188,261,0,306,0.413,56.78,62.99,0.12,1025,0.4,56,6,1827
2018,2,24,12,30,-1.1,81,852,458,4,-8.6,185,239,0,291,0.413,56.78,63.67,0.12,1025,0.4,57,6,1836
2018,2,24,12,45,-1.2,80,840,442,4,-8.5,178,237,0,280,0.414,57.5,64.5,0.12,1025,0.4,57,6,1828
2018,2,24,13,0,-1.2,79,830,423,4,-8.5,176,174,0,248,0.415,57.5,65.47,0.12,1025,0.4,58,5.9,1790
2018,2,24,13,15,-1.3,77,817,402,4,-8.5,167,148,0,226,0.415,57.92,66.58,0.12,1025,0.4,58,5.9,1612
2018,2,24,13,30,-1.5,75,801,378,4,-8.5,158,130,0,207,0.416,58.83,67.82,0.12,1026,0.4,59,5.8,1522
2018,2,24,13,45,-1.6,73,782,351,4,-8.6,146,139,0,196,0.416,58.92,69.18,0.12,1026,0.4,59,5.7,1450
2018,2,24,14,0,-1.7,70,760,322,1,-8.6,70,760,0,322,0.417,59.35,70.66,0.12,1026,0.4,60,5.7,1302
2018,2,24,14,15,-1.9,67,735,291,1,-8.6,67,735,0,291,0.418,60.23,72.24,0.12,1026,0.4,61,5.5,1175
2018,2,24,14,30,-2.1,64,705,259,1,-8.6,64,705,0,259,0.418,61.13,73.91,0.12,1026,0.4,61,5.3,984
2018,2,24,14,45,-2.4,60,667,225,0,-8.5,60,667,0,225,0.419,62.91,75.67,0.12,1026,0.4,62,5.1,840
2018,2,24,15,0,-2.6,56,624,191,0,-8.5,56,624,0,191,0.42,63.85,77.51,0.12,1026,0.4,62,5,701
2018,2,24,15,15,-2.8,50,572,155,0,-8.5,50,572,0,155,0.42,64.8,79.42,0.12,1026,0.4,62,4.7,507
2018,2,24,15,30,-3.1,44,509,120,0,-8.5,44,509,0,120,0.421,66.26,81.39,0.12,1026,0.4,62,4.5,384
2018,2,24,15,45,-3.3,37,434,86,0,-8,37,434,0,86,0.422,69.97,83.41,0.12,1026,0.4,62,4.2,263
2018,2,24,16,0,-3.6,28,337,55,0,-8,28,337,0,55,0.422,71.56,85.45,0.12,1026,0.4,62,4,135
2018,2,24,16,15,-3.8,19,215,28,0,-8,19,215,0,28,0.423,72.64,87.5,0.12,1026,0.4,62,3.9,42
2018,2,24,16,30,-4,0,0,0,0,-8,0,0,0,0,0.423,73.73,89.45,0.12,1026,0.3,61,3.7,6
2018,2,25,6,0,-9.5,0,0,0,0,-10.9,0,0,0,0,0.427,89.71,91.15,0.13,1028,0.4,64,1.5,8
2018,2,25,6,15,-9,14,94,16,0,-10.9,14,94,0,16,0.427,86.26,88.55,0.13,1028,0.4,64,1.6,49
2018,2,25,6,30,-8.6,25,217,38,0,-10.9,25,217,0,38,0.426,83.61,86.53,0.13,1028,0.4,64,1.7,139
2018,2,25,6,45,-8.2,36,318,66,0,-10.9,36,318,0,66,0.426,80.76,84.47,0.13,1028,0.4,64,1.8,253
2018,2,25,7,0,-7.7,45,407,99,0,-10.9,45,407,0,99,0.425,77.69,82.42,0.13,1028,0.4,64,2,390
2018,2,25,7,15,-7.3,53,480,133,0,-10.9,53,480,0,133,0.426,75.32,80.42,0.13,1028,0.4,63,2,536
2018,2,25,7,30,-6.9,60,540,168,0,-10.9,60,540,0,168,0.427,73.04,78.46,0.13,1028,0.4,62,2.1,743
2018,2,25,7,45,-6.5,67,582,203,0,-11,67,582,0,203,0.427,70.35,76.57,0.13,1028,0.4,61,2.1,905
2018,2,25,8,0,-6.1,73,624,237,0,-11,73,624,0,237,0.428,68.23,74.75,0.13,1028,0.4,60,2.2,1037
2018,2,25,8,15,-5.7,77,660,270,4,-11,51,0,0,51,0.429,66.19,73.01,0.13,1028,0.4,59,2.2,1211
2018,2,25,8,30,-5.4,81,690,302,4,-11,89,0,0,89,0.43,64.69,71.36,0.13,1028,0.4,59,2.2,1402
2018,2,25,8,45,-5,84,720,332,4,-10.3,119,2,0,120,0.431,66.14,69.81,0.13,1028,0.4,59,2.2,1509
2018,2,25,9,0,-4.6,87,741,360,4,-10.3,130,7,1,133,0.432,64.17,68.37,0.13,1028,0.4,58,2.2,1569
2018,2,25,9,15,-4.4,89,760,386,4,-10.3,152,37,0,167,0.434,63.21,67.04,0.13,1028,0.4,58,2.2,1657
2018,2,25,9,30,-4.2,91,775,409,4,-10.4,174,140,0,231,0.435,62.21,65.84,0.13,1027,0.4,59,2.2,1778
2018,2,25,9,45,-4,95,783,428,4,-9.6,180,191,0,261,0.437,65.08,64.77,0.13,1027,0.4,59,2.2,1885
2018,2,25,10,0,-3.7,97,793,446,4,-9.6,187,196,0,274,0.438,63.63,63.84,0.13,1027,0.4,59,2.2,1936
2018,2,25,10,15,-3.6,98,802,461,4,-9.6,194,197,0,283,0.44,63.16,63.06,0.13,1027,0.4,60,2.2,1985
2018,2,25,10,30,-3.5,99,808,473,4,-9.6,197,222,0,300,0.442,62.69,62.43,0.13,1027,0.4,61,2.1,2047
2018,2,25,10,45,-3.5,101,809,481,4,-9.1,199,241,0,312,0.444,65.13,61.96,0.13,1027,0.4,62,2.1,2018
2018,2,25,11,0,-3.4,102,812,487,4,-9.1,184,352,0,351,0.446,64.64,61.66,0.13,1027,0.4,63,2.1,2096
2018,2,25,11,15,-3.3,102,813,489,1,-9.1,102,813,0,489,0.448,64.1,61.52,0.13,1026,0.4,64,2.1,2046
2018,2,25,11,30,-3.3,102,813,489,1,-9.1,102,813,0,489,0.451,64.1,61.55,0.13,1026,0.4,66,2,2013
2018,2,25,11,45,-3.2,103,805,484,4,-8.8,166,437,0,373,0.453,65.15,61.75,0.13,1026,0.4,68,2,1996
2018,2,25,12,0,-3.2,103,801,477,1,-8.8,103,801,0,477,0.455,65.15,62.11,0.13,1026,0.4,70,2,1939
2018,2,25,12,15,-3.2,102,795,467,1,-8.8,102,795,0,467,0.457,65.15,62.63,0.13,1026,0.4,71,2,1823
2018,2,25,12,30,-3.2,100,788,454,4,-8.8,190,214,0,286,0.459,65.15,63.31,0.13,1026,0.4,72,1.9,1768
2018,2,25,12,45,-3.1,99,777,438,4,-8.7,179,256,0,290,0.461,65.45,64.15,0.13,1026,0.4,73,1.9,1704
2018,2,25,13,0,-3.1,97,765,419,4,-8.7,175,215,0,266,0.463,65.45,65.13,0.13,1026,0.4,74,1.9,1614
2018,2,25,13,15,-3.1,95,751,398,4,-8.7,152,24,0,162,0.464,65.45,66.24,0.13,1026,0.4,75,1.9,1502
2018,2,25,13,30,-3.1,93,734,374,4,-8.7,139,14,0,145,0.466,65.38,67.49,0.13,1025,0.4,75,1.9,1388
2018,2,25,13,45,-3.1,90,714,347,4,-8.5,108,0,0,108,0.467,66.28,68.86,0.13,1025,0.4,75,1.9,1317
2018,2,25,14,0,-3.1,86,691,319,4,-8.5,109,0,0,109,0.468,66.28,70.34,0.13,1025,0.4,76,1.9,1130
2018,2,25,14,15,-3.2,82,663,288,4,-8.5,75,0,0,75,0.469,66.78,71.92,0.13,1025,0.4,76,1.8,958
2018,2,25,14,30,-3.2,78,631,256,4,-8.5,73,0,0,73,0.469,66.78,73.6,0.13,1025,0.4,77,1.7,850
2018,2,25,14,45,-3.3,74,587,222,1,-8,74,587,0,222,0.469,70.05,75.37,0.13,1025,0.4,77,1.7,730
2018,2,25,15,0,-3.4,68,542,188,4,-8,51,0,3,51,0.47,70.57,77.21,0.13,1025,0.4,78,1.6,582
2018,2,25,15,15,-3.7,61,488,153,4,-8,41,0,3,41,0.469,72.17,79.13,0.13,1025,0.4,79,1.4,397
2018,2,25,15,30,-4,53,424,119,4,-8,31,0,3,31,0.469,73.81,81.1,0.13,1025,0.4,80,1.2,294
2018,2,25,15,45,-4.2,43,360,86,4,-6.9,22,0,3,22,0.469,81.63,83.12,0.13,1025,0.4,81,1,212
2018,2,25,16,0,-4.5,33,267,55,4,-6.9,14,0,3,14,0.469,83.49,85.18,0.13,1025,0.4,82,0.8,118
2018,2,25,16,15,-4.7,21,157,29,4,-6.9,8,0,3,8,0.468,84.76,87.23,0.13,1025,0.4,82,0.8,39
2018,2,25,16,30,-4.8,0,0,0,4,-6.9,0,0,0,0,0.468,85.4,89.22,0.13,1025,0.4,81,0.8,6
2018,2,26,6,0,-8.2,0,0,0,0,-9.7,0,0,0,0,0.469,89.16,90.16,0.13,1025,0.4,47,2.7,9
2018,2,26,6,15,-7.9,15,103,19,0,-9.7,15,103,0,19,0.469,87.11,88.26,0.13,1025,0.4,48,2.9,51
2018,2,26,6,30,-7.6,27,223,42,0,-9.7,27,223,0,42,0.47,85.11,86.22,0.13,1025,0.4,49,3.1,132
2018,2,26,6,45,-7.3,37,337,71,0,-9.7,37,337,0,71,0.47,83.05,84.15,0.13,1025,0.4,50,3.2,215
2018,2,26,7,0,-7,46,424,104,0,-9.7,46,424,0,104,0.47,81.15,82.1,0.13,1025,0.4,51,3.4,245
2018,2,26,7,15,-6.7,54,495,139,0,-9.7,54,495,0,139,0.47,79.31,80.08,0.13,1025,0.4,53,3.6,388
2018,2,26,7,30,-6.4,60,553,174,4,-9.7,12,0,3,12,0.47,77.5,78.12,0.13,1025,0.4,54,3.9,513
2018,2,26,7,45,-6.1,65,607,210,4,-10.3,14,0,3,14,0.47,72.17,76.23,0.13,1025,0.4,55,4.1,597
2018,2,26,8,0,-5.7,70,648,244,4,-10.3,17,0,0,17,0.47,70.01,74.4,0.13,1025,0.4,56,4.3,663
2018,2,26,8,15,-5.5,74,681,278,4,-10.3,36,0,0,36,0.47,68.95,72.66,0.13,1025,0.4,56,4.4,788
2018,2,26,8,30,-5.3,78,710,309,4,-10.3,72,0,0,72,0.47,67.91,71.01,0.13,1025,0.4,56,4.5,887
2018,2,26,8,45,-5.1,79,744,341,4,-10.8,81,0,3,81,0.47,64.27,69.45,0.13,1025,0.4,57,4.7,978
2018,2,26,9,0,-4.9,82,765,369,4,-10.8,89,0,1,89,0.471,63.31,68.01,0.13,1025,0.4,57,4.8,1048
2018,2,26,9,15,-4.7,85,782,394,4,-10.8,167,143,3,223,0.471,62.36,66.68,0.13,1025,0.4,57,4.8,1110
2018,2,26,9,30,-4.5,87,797,418,4,-10.8,176,152,0,240,0.471,61.43,65.47,0.13,1025,0.4,57,4.9,1186
2018,2,26,9,45,-4.3,83,829,441,4,-10.9,185,160,3,254,0.472,59.98,64.4,0.13,1024,0.4,57,5,1236
